FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,City_ORIGIN,City_DEST
2018-01-01,B6,1673,New York,Charleston
2018-01-01,B6,1677,New York,Jacksonville
2018-01-01,B6,1678,Jacksonville,New York
2018-01-01,B6,1680,Fort Lauderdale,"Washington, D.C. / Arlington County"
2018-01-01,B6,1681,"Washington, D.C. / Arlington County",Fort Myers
2018-01-01,B6,1685,Boston,Pittsburgh
2018-01-01,B6,1690,Orlando,New York
2018-01-01,B6,1694,Orlando,White Plains
2018-01-01,B6,1701,New York,Fort Lauderdale
2018-01-01,B6,1715,New York,San Francisco
2018-01-01,B6,1723,New York,Los Angeles
2018-01-01,B6,1726,Tampa,New York
2018-01-01,B6,1733,"Washington, D.C. / Arlington County",West Palm Beach
2018-01-01,B6,1734,West Palm Beach,"Washington, D.C. / Arlington County"
2018-01-01,B6,1737,Hartford,Orlando
2018-01-01,B6,1766,Fort Myers,Boston
2018-01-01,B6,1785,Boston,Pittsburgh
2018-01-01,B6,1786,Pittsburgh,Boston
2018-01-01,B6,1790,"Washington, D.C. / Arlington County",Boston
2018-01-01,B6,1801,New York,Fort Lauderdale
2018-01-01,B6,1804,San Juan / Carolina,New York
2018-01-01,B6,1806,Nashville,Boston
2018-01-01,B6,1807,Boston,Nashville
2018-01-01,B6,1808,"Washington, D.C. / Dulles / Chantilly",New York
2018-01-01,B6,1815,Syracuse,New York
2018-01-01,B6,1816,New York,Syracuse
2018-01-01,B6,1822,Long Beach,Portland
2018-01-01,B6,1823,New York,Los Angeles
2018-01-01,B6,1827,New York / Newark,Orlando
2018-01-01,B6,1833,Boston,San Francisco
2018-01-01,B6,1836,Detroit,Boston
2018-01-01,B6,1837,Boston,Detroit
2018-01-01,B6,1840,Cleveland,Boston
2018-01-01,B6,1841,Boston,Cleveland
2018-01-01,B6,1853,Jacksonville,Fort Lauderdale
2018-01-01,B6,1882,Fort Myers,"Washington, D.C. / Arlington County"
2018-01-01,B6,1885,Boston,Pittsburgh
2018-01-01,B6,1886,Pittsburgh,Boston
2018-01-01,B6,1887,Worcester,Orlando
2018-01-01,B6,1888,Orlando,Worcester
2018-01-01,B6,1895,White Plains,Orlando
2018-01-01,B6,1901,Buffalo,New York
2018-01-01,B6,1902,Fort Lauderdale,New York
2018-01-01,B6,1903,New York,San Juan / Carolina
2018-01-01,B6,1906,Nashville,Boston
2018-01-01,B6,1907,Boston,Nashville
2018-01-01,B6,1921,Boston,West Palm Beach
2018-01-01,B6,1925,San Jose,Long Beach
2018-01-01,B6,1926,Long Beach,San Jose
2018-01-01,B6,1927,Boston,Baltimore
2018-01-01,B6,1929,New York,Fort Myers
2018-01-01,B6,1933,Orlando,San Juan / Carolina
2018-01-01,B6,1936,Long Beach,San Francisco
2018-01-01,B6,1944,West Palm Beach,New York / Newark
2018-01-01,B6,1951,Boston,Orlando
2018-01-01,B6,1953,Fort Lauderdale,San Juan / Carolina
2018-01-01,B6,1954,San Juan / Carolina,Fort Lauderdale
2018-01-01,B6,1965,Boston,Fort Myers
2018-01-01,B6,1967,White Plains,West Palm Beach
2018-01-01,B6,1968,West Palm Beach,White Plains
2018-01-01,B6,1969,Boston,Fort Lauderdale
2018-01-01,B6,1970,Fort Lauderdale,Boston
2018-01-01,B6,1973,New York / Newark,Tampa
2018-01-01,B6,1979,"Washington, D.C. / Arlington County",Fort Lauderdale
2018-01-01,B6,1980,Long Beach,Las Vegas
2018-01-01,B6,1986,Pittsburgh,Boston
2018-01-01,B6,1990,San Juan / Carolina,New York / Newark
2018-01-01,B6,1991,Boston,Tampa
2018-01-01,B6,1992,Tampa,Boston
2018-01-01,B6,1999,New York,Orlando
2018-01-01,B6,2001,Buffalo,New York
2018-01-01,B6,2002,New York,Buffalo
2018-01-01,B6,2006,Fort Lauderdale,New York / Newark
2018-01-01,B6,2007,Pittsburgh,Fort Lauderdale
2018-01-01,B6,2008,Fort Lauderdale,Pittsburgh
2018-01-01,B6,2019,Worcester,Fort Lauderdale
2018-01-01,B6,2020,Fort Lauderdale,Worcester
2018-01-01,B6,2024,Los Angeles,New York
2018-01-01,B6,2025,San Jose,Long Beach
2018-01-01,B6,2028,Orlando,New York / Newark
2018-01-01,B6,2034,West Palm Beach,"Washington, D.C. / Arlington County"
2018-01-01,B6,2036,Detroit,Boston
2018-01-01,B6,2052,Orlando,Boston
2018-01-01,B6,2066,Fort Myers,Boston
2018-01-01,B6,2067,White Plains,West Palm Beach
2018-01-01,B6,2074,Tampa,New York / Newark
2018-01-01,B6,2079,Las Vegas,Long Beach
2018-01-01,B6,2080,Fort Lauderdale,"Washington, D.C. / Arlington County"
2018-01-01,B6,2101,Buffalo,New York
2018-01-01,B6,2106,Fort Lauderdale,New York / Newark
2018-01-01,B6,2115,"Washington, D.C. / Arlington County",Jacksonville
2018-01-01,B6,2116,Jacksonville,"Washington, D.C. / Arlington County"
2018-01-01,B6,2124,Orlando,"Washington, D.C. / Arlington County"
2018-01-01,B6,2131,Salt Lake City,Long Beach
2018-01-01,B6,2132,Long Beach,Salt Lake City
2018-01-01,B6,2133,"Washington, D.C. / Arlington County",West Palm Beach
2018-01-01,B6,2135,San Francisco,Long Beach
2018-01-01,B6,2136,Long Beach,San Francisco
2018-01-01,B6,2153,New York,West Palm Beach
2018-01-01,B6,2154,West Palm Beach,New York
2018-01-01,B6,2159,Hartford,Fort Lauderdale
2018-01-01,B6,2160,Fort Lauderdale,Hartford
2018-01-01,B6,2167,White Plains,West Palm Beach
2018-01-01,B6,2168,West Palm Beach,White Plains
2018-01-01,B6,2180,New York / Newark,Boston
2018-01-01,B6,2191,Boston,Tampa
2018-01-01,B6,2202,Fort Lauderdale,New York
2018-01-01,B6,2224,Orlando,"Washington, D.C. / Arlington County"
2018-01-01,B6,2227,New York / Newark,Orlando
2018-01-01,B6,2234,San Juan / Carolina,Orlando
2018-01-01,B6,2254,West Palm Beach,New York
2018-01-01,B6,2266,Fort Myers,Boston
2018-01-01,B6,2267,Boston,Charleston
2018-01-01,B6,2268,Charleston,Boston
2018-01-01,B6,2269,Boston,Fort Lauderdale
2018-01-01,B6,2275,Hartford,San Juan / Carolina
2018-01-01,B6,2276,San Juan / Carolina,Hartford
2018-01-01,B6,2279,Boston,New York / Newark
2018-01-01,B6,2280,New York / Newark,Boston
2018-01-01,B6,2289,Detroit,Fort Lauderdale
2018-01-01,B6,2301,Buffalo,New York
2018-01-01,B6,2302,New York,Buffalo
2018-01-01,B6,2317,Boston,New York
2018-01-01,B6,2323,"Washington, D.C. / Arlington County",Orlando
2018-01-01,B6,2324,Orlando,"Washington, D.C. / Arlington County"
2018-01-01,B6,2401,New York,Fort Lauderdale
2018-01-01,B6,2402,New York,Buffalo
2018-01-01,B6,2416,Austin,Orlando
2018-01-01,B6,2417,Orlando,Austin
2018-01-01,B6,2431,Charleston,Fort Lauderdale
2018-01-01,B6,2451,Boston,Orlando
2018-01-01,B6,2452,Orlando,Boston
2018-01-01,B6,2465,Buffalo,Fort Lauderdale
2018-01-01,B6,2466,Fort Lauderdale,Buffalo
2018-01-01,B6,2501,New York,Fort Lauderdale
2018-01-01,B6,2502,Fort Lauderdale,New York
2018-01-01,B6,2504,San Juan / Carolina,New York
2018-01-01,B6,2516,New York,Syracuse
2018-01-01,B6,2521,Boston,West Palm Beach
2018-01-01,B6,2522,West Palm Beach,Boston
2018-01-01,B6,2523,"Washington, D.C. / Arlington County",Orlando
2018-01-01,B6,2579,Boston,New York / Newark
2018-01-01,B6,2580,New York / Newark,Boston
2018-01-01,B6,2601,Buffalo,New York
2018-01-01,B6,2617,Jacksonville,Fort Lauderdale
2018-01-01,B6,2618,Fort Lauderdale,Jacksonville
2018-01-01,B6,2625,Raleigh,Fort Lauderdale
2018-01-01,B6,2626,Fort Lauderdale,Raleigh
2018-01-01,B6,2679,Boston,New York / Newark
2018-01-01,B6,2701,Buffalo,New York
2018-01-01,B6,2702,New York,Buffalo
2018-01-01,B6,2704,San Juan / Carolina,New York
2018-01-01,B6,2718,Fort Lauderdale,Jacksonville
2018-01-01,B6,2727,New York / Newark,Orlando
2018-01-01,B6,2728,Orlando,New York / Newark
2018-01-01,B6,2783,Boston,Raleigh
2018-01-01,B6,2784,Raleigh,Boston
2018-01-01,B6,2802,New York,Buffalo
2018-01-01,B6,2807,Portland,New York
2018-01-01,B6,2853,New York,West Palm Beach
2018-01-01,B6,2854,West Palm Beach,New York
2018-01-01,B6,2901,New York,Fort Lauderdale
2018-01-01,B6,2903,New York,San Juan / Carolina
2018-01-01,B6,2904,San Juan / Carolina,New York
2018-01-01,B6,2922,West Palm Beach,Boston
2018-01-01,B6,2938,Orlando,Hartford
2018-01-01,B6,2970,Fort Lauderdale,Boston
2018-01-01,B6,2991,Boston,Tampa
2018-01-01,B6,2998,Orlando,New York
2018-01-01,EV,2815,Baton Rouge,Dallas
2018-01-01,EV,2817,Baton Rouge,Charlotte
2018-01-01,EV,2817,Dallas,Baton Rouge
2018-01-01,EV,2819,Dallas,Baton Rouge
2018-01-01,EV,2820,Dallas,Roswell
2018-01-01,EV,2820,Roswell,Dallas
2018-01-01,EV,2822,Baton Rouge,Dallas
2018-01-01,EV,2822,Dallas,Baton Rouge
2018-01-01,EV,2823,Birmingham,Dallas
2018-01-01,EV,2823,Dallas,Birmingham
2018-01-01,EV,2824,Fort Smith,Dallas
2018-01-01,EV,2825,Baton Rouge,Dallas
2018-01-01,EV,2826,Dallas,Manhattan
2018-01-01,EV,2830,Baton Rouge,Dallas
2018-01-01,EV,2830,Dallas,Baton Rouge
2018-01-01,EV,2833,Dallas,Manhattan
2018-01-01,EV,2833,Manhattan,Dallas
2018-01-01,EV,2834,Charlotte,Knoxville
2018-01-01,EV,2834,Knoxville,Charlotte
2018-01-01,EV,2836,Birmingham,Dallas
2018-01-01,EV,2836,Dallas,Birmingham
2018-01-01,EV,2839,Dallas,Mobile
2018-01-01,EV,2839,Mobile,Dallas
2018-01-01,EV,2840,Manhattan,Dallas
2018-01-01,EV,2843,Baton Rouge,Dallas
2018-01-01,EV,2843,Charlotte,Baton Rouge
2018-01-01,EV,2844,Dallas,Santa Fe
2018-01-01,EV,2844,Santa Fe,Dallas
2018-01-01,EV,2845,Dallas,Midland
2018-01-01,EV,2846,Charlotte,Baton Rouge
2018-01-01,EV,2847,Baton Rouge,Charlotte
2018-01-01,EV,2848,Midland,Dallas
2018-01-01,EV,2849,Dallas,Santa Fe
2018-01-01,EV,2850,Santa Fe,Dallas
2018-01-01,EV,2851,Dallas,Baton Rouge
2018-01-01,EV,2852,Dallas,Lubbock
2018-01-01,EV,2852,Lubbock,Dallas
2018-01-01,EV,2853,Santa Fe,Dallas
2018-01-01,EV,2854,Columbia,Dallas
2018-01-01,EV,2854,Dallas,Columbia
2018-01-01,EV,2855,Dallas,Roswell
2018-01-01,EV,2856,Baton Rouge,Dallas
2018-01-01,EV,2857,Roswell,Dallas
2018-01-01,EV,2858,Dallas,Columbia
2018-01-01,EV,2859,Dallas,Knoxville
2018-01-01,EV,2859,Knoxville,Dallas
2018-01-01,EV,2861,Dallas,Lubbock
2018-01-01,EV,2861,Lubbock,Dallas
2018-01-01,EV,2862,Dallas,Midland
2018-01-01,EV,2862,Midland,Dallas
2018-01-01,EV,2863,Killeen,Dallas
2018-01-01,EV,2864,Columbia,Dallas
2018-01-01,EV,2865,Dallas,Killeen
2018-01-01,EV,2865,Killeen,Dallas
2018-01-01,EV,2866,Dallas,Killeen
2018-01-01,EV,2867,Dallas,Santa Fe
2018-01-01,EV,2868,Monroe,Dallas
2018-01-01,EV,2869,Fort Smith,Dallas
2018-01-01,EV,2870,Dallas,Monroe
2018-01-01,EV,2870,Monroe,Dallas
2018-01-01,EV,2871,Dallas,Monroe
2018-01-01,EV,2871,Monroe,Dallas
2018-01-01,EV,2872,Dallas,Killeen
2018-01-01,EV,2872,Killeen,Dallas
2018-01-01,EV,2873,Dallas,Fort Smith
2018-01-01,EV,2873,Fort Smith,Dallas
2018-01-01,EV,2874,Dallas,Fort Smith
2018-01-01,EV,2874,Fort Smith,Dallas
2018-01-01,EV,2875,Dallas,Fort Smith
2018-01-01,EV,2878,Dallas,Monroe
2018-01-01,EV,3880,Chattanooga,New York / Newark
2018-01-01,EV,3881,Houston,Colorado Springs
2018-01-01,EV,3882,Houston,Brownsville
2018-01-01,EV,3883,Houston,Fort Walton Beach
2018-01-01,EV,3884,Nashville,New York / Newark
2018-01-01,EV,3885,Dayton,Chicago
2018-01-01,EV,3886,Houston,Indianapolis
2018-01-01,EV,3887,Houston,Lake Charles
2018-01-01,EV,3888,Jackson,Houston
2018-01-01,EV,3889,Wilkes-Barre,New York / Newark
2018-01-01,EV,3890,New York / Newark,Wilkes-Barre
2018-01-01,EV,3891,Little Rock,Houston
2018-01-01,EV,3892,Houston,Midland
2018-01-01,EV,3893,Little Rock,Houston
2018-01-01,EV,3894,Lexington,Houston
2018-01-01,EV,3896,Houston,Huntsville
2018-01-01,EV,3897,Houston,Mobile
2018-01-01,EV,3898,Buffalo,New York / Newark
2018-01-01,EV,3899,New York / Newark,Burlington
2018-01-01,EV,3900,New York / Newark,Cleveland
2018-01-01,EV,3901,New York / Newark,Greensboro
2018-01-01,EV,3902,Burlington,Chicago
2018-01-01,EV,3903,Knoxville,Chicago
2018-01-01,EV,3904,Chicago,Richmond
2018-01-01,EV,3905,Greensboro,New York / Newark
2018-01-01,EV,3906,Grand Rapids,Houston
2018-01-01,EV,3907,Charleston,Houston
2018-01-01,EV,3907,Houston,Lubbock
2018-01-01,EV,3908,Columbus,New York / Newark
2018-01-01,EV,3908,New York / Newark,Greensboro
2018-01-01,EV,3909,Birmingham,Houston
2018-01-01,EV,3910,Chicago,Evansville
2018-01-01,EV,3911,Portland,Chicago
2018-01-01,EV,3912,St. Louis,Houston
2018-01-01,EV,3913,New York / Newark,South Bend
2018-01-01,EV,3914,Chicago,Madison
2018-01-01,EV,3915,Huntsville,Houston
2018-01-01,EV,3916,Houston,Alexandria
2018-01-01,EV,3917,Nashville,Houston
2018-01-01,EV,3918,Houston,Gulfport / Biloxi
2018-01-01,EV,3919,Chicago,Savannah
2018-01-01,EV,3920,Flint,Chicago
2018-01-01,EV,3922,Houston,Jackson
2018-01-01,EV,3922,Jackson,Houston
2018-01-01,EV,3923,Houston,Birmingham
2018-01-01,EV,3924,Midland,Houston
2018-01-01,EV,3925,Portland,New York / Newark
2018-01-01,EV,3926,Des Moines,Chicago
2018-01-01,EV,3927,Burlington,New York / Newark
2018-01-01,EV,3928,Cleveland,New York / Newark
2018-01-01,EV,3929,Houston,Springfield
2018-01-01,EV,3931,Houston,Columbus
2018-01-01,EV,3932,New York / Newark,Dayton
2018-01-01,EV,3933,Dayton,Chicago
2018-01-01,EV,3934,Shreveport,Houston
2018-01-01,EV,3935,Tulsa,Houston
2018-01-01,EV,3936,Richmond,Chicago
2018-01-01,EV,3937,Houston,Omaha
2018-01-01,EV,3938,Evansville,Chicago
2018-01-01,EV,3939,Nashville,Chicago
2018-01-01,EV,3940,Fayetteville,Houston
2018-01-01,EV,3941,Fort Walton Beach,Houston
2018-01-01,EV,3942,Houston,College Station
2018-01-01,EV,3943,"Washington, D.C. / Arlington County",New York / Newark
2018-01-01,EV,3944,New York / Newark,Baltimore
2018-01-01,EV,3945,Houston,Cleveland
2018-01-01,EV,3946,Houston,Louisville
2018-01-01,EV,3946,Mobile,Houston
2018-01-01,EV,3947,Houston,Mobile
2018-01-01,EV,3948,Chicago,Birmingham
2018-01-01,EV,3949,Chicago,Dayton
2018-01-01,EV,3950,Greensboro,New York / Newark
2018-01-01,EV,3951,Houston,Laredo
2018-01-01,EV,3951,Knoxville,Houston
2018-01-01,EV,3952,Baton Rouge,Houston
2018-01-01,EV,3953,Chicago,Evansville
2018-01-01,EV,3954,New York / Newark,Grand Rapids
2018-01-01,EV,3955,Houston,Charleston
2018-01-01,EV,3955,Jackson,Houston
2018-01-01,EV,3956,Houston,Memphis
2018-01-01,EV,3957,Killeen,Houston
2018-01-01,EV,3958,New York / Newark,Nashville
2018-01-01,EV,3959,Houston,Jackson
2018-01-01,EV,3960,Charleston,Chicago
2018-01-01,EV,3962,New York / Newark,Nashville
2018-01-01,EV,3963,New York / Newark,Greenville
2018-01-01,EV,3965,Indianapolis,Houston
2018-01-01,EV,3966,Wichita,Chicago
2018-01-01,EV,3967,Louisville,Chicago
2018-01-01,EV,3970,New York / Newark,Columbus
2018-01-01,EV,3974,Chicago,Greenville
2018-01-01,EV,3975,El Paso,Houston
2018-01-01,EV,3976,Dayton,New York / Newark
2018-01-01,EV,3977,Houston,Tulsa
2018-01-01,EV,3978,Chicago,Richmond
2018-01-01,EV,3979,Panama City Beach,Houston
2018-01-01,EV,3980,Houston,Alexandria
2018-01-01,EV,3980,Midland,Houston
2018-01-01,EV,3983,Greenville,Houston
2018-01-01,EV,3984,Savannah,Chicago
2018-01-01,EV,3988,Houston,Greenville
2018-01-01,EV,3990,Birmingham,Houston
2018-01-01,EV,3991,Chicago,Portland
2018-01-01,EV,3993,Houston,Tulsa
2018-01-01,EV,3994,Chicago,Burlington
2018-01-01,EV,3995,Nashville,New York / Newark
2018-01-01,EV,3997,Burlington,Chicago
2018-01-01,EV,3998,Gulfport / Biloxi,Houston
2018-01-01,EV,3999,Charleston,Chicago
2018-01-01,EV,4000,Evansville,Chicago
2018-01-01,EV,4002,Birmingham,Houston
2018-01-01,EV,4003,Jackson,Houston
2018-01-01,EV,4004,"Washington, D.C. / Arlington County",Cleveland
2018-01-01,EV,4008,Portland,Chicago
2018-01-01,EV,4010,New York / Newark,Louisville
2018-01-01,EV,4011,Memphis,New York / Newark
2018-01-01,EV,4012,Houston,Lexington
2018-01-01,EV,4013,Buffalo,New York / Newark
2018-01-01,EV,4014,South Bend,Chicago
2018-01-01,EV,4015,Chicago,Wichita
2018-01-01,EV,4017,Milwaukee,Chicago
2018-01-01,EV,4018,Akron,Chicago
2018-01-01,EV,4018,Chicago,South Bend
2018-01-01,EV,4019,Houston,Nashville
2018-01-01,EV,4022,Chicago,Indianapolis
2018-01-01,EV,4023,Houston,Amarillo
2018-01-01,EV,4024,Charleston,Chicago
2018-01-01,EV,4025,Houston,Little Rock
2018-01-01,EV,4027,Tulsa,Houston
2018-01-01,EV,4028,Chicago,Milwaukee
2018-01-01,EV,4030,Albuquerque,Houston
2018-01-01,EV,4031,Richmond,New York / Newark
2018-01-01,EV,4032,New York / Newark,Memphis
2018-01-01,EV,4033,"Washington, D.C. / Arlington County",New York / Newark
2018-01-01,EV,4035,Chicago,Portland
2018-01-01,EV,4036,Chicago,Little Rock
2018-01-01,EV,4037,Chicago,Akron
2018-01-01,EV,4038,Chicago,Mobile
2018-01-01,EV,4039,New York / Newark,"Washington, D.C. / Arlington County"
2018-01-01,EV,4041,New York / Newark,Richmond
2018-01-01,EV,4044,Sioux Falls,Chicago
2018-01-01,EV,4045,Lake Charles,Houston
2018-01-01,EV,4046,Chicago,Providence
2018-01-01,EV,4047,Houston,Milwaukee
2018-01-01,EV,4050,Houston,College Station
2018-01-01,EV,4051,Cleveland,Boston
2018-01-01,EV,4052,Milwaukee,Houston
2018-01-01,EV,4053,Mobile,Houston
2018-01-01,EV,4054,Houston,Lubbock
2018-01-01,EV,4054,Mobile,Houston
2018-01-01,EV,4055,Lafayette,Houston
2018-01-01,EV,4059,Greenville,Chicago
2018-01-01,EV,4061,Houston,Corpus Christi
2018-01-01,EV,4062,Chicago,Knoxville
2018-01-01,EV,4065,Chicago,Peoria
2018-01-01,EV,4066,Amarillo,Houston
2018-01-01,EV,4066,Houston,Milwaukee
2018-01-01,EV,4067,New York / Newark,Madison
2018-01-01,EV,4068,Milwaukee,New York / Newark
2018-01-01,EV,4069,Chicago,Dayton
2018-01-01,EV,4070,Knoxville,New York / Newark
2018-01-01,EV,4072,Cleveland,Milwaukee
2018-01-01,EV,4073,Houston,Jackson
2018-01-01,EV,4075,Corpus Christi,Houston
2018-01-01,EV,4076,Charleston,Houston
2018-01-01,EV,4077,Wichita,Houston
2018-01-01,EV,4078,Chicago,Pensacola
2018-01-01,EV,4079,Cleveland,Boston
2018-01-01,EV,4087,Houston,Louisville
2018-01-01,EV,4088,St. Louis,New York / Newark
2018-01-01,EV,4091,New York / Newark,Akron
2018-01-01,EV,4093,New York / Newark,Bangor
2018-01-01,EV,4094,El Paso,Houston
2018-01-01,EV,4095,Chicago,Des Moines
2018-01-01,EV,4097,Indianapolis,New York / Newark
2018-01-01,EV,4099,Chicago,Savannah
2018-01-01,EV,4101,Houston,Brownsville
2018-01-01,EV,4103,Richmond,Chicago
2018-01-01,EV,4104,New York / Newark,Indianapolis
2018-01-01,EV,4106,Cleveland,New York
2018-01-01,EV,4107,Pensacola,Houston
2018-01-01,EV,4109,Houston,Gulfport / Biloxi
2018-01-01,EV,4109,Omaha,Houston
2018-01-01,EV,4112,Houston,Des Moines
2018-01-01,EV,4112,Tulsa,Houston
2018-01-01,EV,4114,Houston,Charleston
2018-01-01,EV,4115,New York / Newark,Chattanooga
2018-01-01,EV,4118,Akron,New York / Newark
2018-01-01,EV,4119,New York / Newark,Richmond
2018-01-01,EV,4120,New York,Cleveland
2018-01-01,EV,4123,Knoxville,Houston
2018-01-01,EV,4124,Pensacola,Chicago
2018-01-01,EV,4125,Colorado Springs,Chicago
2018-01-01,EV,4126,Cleveland,Chicago
2018-01-01,EV,4127,New York / Newark,Omaha
2018-01-01,EV,4128,Houston,Mobile
2018-01-01,EV,4129,Houston,Columbus
2018-01-01,EV,4131,Houston,Lake Charles
2018-01-01,EV,4132,New York / Newark,Chattanooga
2018-01-01,EV,4133,New York / Newark,Providence
2018-01-01,EV,4134,Panama City Beach,Houston
2018-01-01,EV,4135,New York / Newark,"Washington, D.C. / Arlington County"
2018-01-01,EV,4137,Richmond,Chicago
2018-01-01,EV,4138,Baltimore,New York / Newark
2018-01-01,EV,4139,Des Moines,Houston
2018-01-01,EV,4140,Chicago,Little Rock
2018-01-01,EV,5424,Huntsville,Atlanta
2018-01-01,EV,5427,Myrtle Beach,Atlanta
2018-01-01,EV,5429,Baton Rouge,Atlanta
2018-01-01,EV,5434,Greensboro,Atlanta
2018-01-01,EV,5448,Detroit,Richmond
2018-01-01,EV,5453,Augusta,Atlanta
2018-01-01,EV,5455,Atlanta,Greenville
2018-01-01,EV,5455,Greenville,Atlanta
2018-01-01,EV,5456,Minneapolis,Richmond
2018-01-01,EV,5457,Atlanta,White Plains
2018-01-01,EV,5470,Atlanta,Louisville
2018-01-01,EV,5471,Madison,Minneapolis
2018-01-01,EV,5476,Boston,Richmond
2018-01-01,EV,5484,Atlanta,Tulsa
2018-01-01,EV,5484,Tulsa,Atlanta
2018-01-01,EV,5488,Atlanta,Baton Rouge
2018-01-01,EV,5490,Atlanta,Augusta
2018-01-01,EV,5494,Atlanta,Moline
2018-01-01,EV,5500,Atlanta,Panama City Beach
2018-01-01,EV,5500,Panama City Beach,Atlanta
2018-01-01,EV,5503,Atlanta,Lexington
2018-01-01,EV,5503,Lexington,Atlanta
2018-01-01,EV,5512,Atlanta,Elmira
2018-01-01,EV,5517,Elmira,Atlanta
2018-01-01,EV,5520,Atlanta,Fort Walton Beach
2018-01-01,EV,5520,Fort Walton Beach,Atlanta
2018-01-01,EV,5525,Newport News,Atlanta
2018-01-01,EV,5531,Atlanta,Myrtle Beach
2018-01-01,EV,5551,Atlanta,Rochester
2018-01-01,EV,5602,Rochester,Atlanta
2018-01-01,EV,4141,Houston,Amarillo
2018-01-01,EV,4142,Houston,Fayetteville
2018-01-01,EV,4145,Cleveland,New York / Newark
2018-01-01,EV,4146,New York / Newark,Buffalo
2018-01-01,EV,4147,New York / Newark,Providence
2018-01-01,EV,4149,New York / Newark,Cleveland
2018-01-01,EV,4151,Birmingham,Chicago
2018-01-01,EV,4152,Houston,Huntsville
2018-01-01,EV,4156,"Washington, D.C. / Arlington County",Cleveland
2018-01-01,EV,4157,Houston,Lafayette
2018-01-01,EV,4159,Boston,Cleveland
2018-01-01,EV,4161,Houston,Lake Charles
2018-01-01,EV,4166,Greenville,New York / Newark
2018-01-01,EV,4169,Houston,Omaha
2018-01-01,EV,4170,New York / Newark,Grand Rapids
2018-01-01,EV,4171,St. Louis,Houston
2018-01-01,EV,4172,Houston,Killeen
2018-01-01,EV,4172,Lubbock,Houston
2018-01-01,EV,4173,Birmingham,Houston
2018-01-01,EV,4174,El Paso,Houston
2018-01-01,EV,4174,Houston,Little Rock
2018-01-01,EV,4180,Alexandria,Houston
2018-01-01,EV,4181,Memphis,Houston
2018-01-01,EV,4183,Memphis,New York / Newark
2018-01-01,EV,4186,Mobile,Houston
2018-01-01,EV,4187,Chicago,Richmond
2018-01-01,EV,4189,Houston,Jackson
2018-01-01,EV,4190,Houston,Panama City Beach
2018-01-01,EV,4191,Portland,New York / Newark
2018-01-01,EV,4193,Houston,Monroe
2018-01-01,EV,4195,Cleveland,"Washington, D.C. / Arlington County"
2018-01-01,EV,4196,Columbia,Houston
2018-01-01,EV,4197,Houston,Laredo
2018-01-01,EV,4197,Shreveport,Houston
2018-01-01,EV,4198,Omaha,Houston
2018-01-01,EV,4200,Charleston,Houston
2018-01-01,EV,4201,New York / Newark,Richmond
2018-01-01,EV,4202,New York / Newark,St. Louis
2018-01-01,EV,4205,Midland,Houston
2018-01-01,EV,4206,Houston,Columbia
2018-01-01,EV,4207,Houston,Knoxville
2018-01-01,EV,4209,Columbus,Houston
2018-01-01,EV,4210,Houston,Mobile
2018-01-01,EV,4210,Omaha,Houston
2018-01-01,EV,4211,Rochester,New York / Newark
2018-01-01,EV,4212,Nashville,New York / Newark
2018-01-01,EV,4214,Houston,Springfield
2018-01-01,EV,4215,Houston,Fort Walton Beach
